DATABASE_NAME,SCHEMA_NAME,TABLE_NAME,COLUMN_NAME,DATA_TYPE,ORDINAL_POSITION
Data_Store_OLIDS_Alpha,OLIDS_MASKED,MEDICATION_STATEMENT,referral_request_id,TEXT,19
Data_Store_OLIDS_Alpha,OLIDS_MASKED,MEDICATION_STATEMENT,authorisation_type_concept_id,TEXT,20
Data_Store_OLIDS_Alpha,OLIDS_MASKED,MEDICATION_STATEMENT,date_precision_concept_id,TEXT,21
Data_Store_OLIDS_Alpha,OLIDS_MASKED,MEDICATION_STATEMENT,medication_statement_source_concept_id,TEXT,22
Data_Store_OLIDS_Alpha,OLIDS_MASKED,MEDICATION_STATEMENT,clinical_effective_date,TIMESTAMP_NTZ,23
Data_Store_OLIDS_Alpha,OLIDS_MASKED,MEDICATION_STATEMENT,cancellation_date,TIMESTAMP_NTZ,24
Data_Store_OLIDS_Alpha,OLIDS_MASKED,MEDICATION_STATEMENT,dose,TEXT,25
Data_Store_OLIDS_Alpha,OLIDS_MASKED,MEDICATION_STATEMENT,quantity_value_description,TEXT,26
Data_Store_OLIDS_Alpha,OLIDS_MASKED,MEDICATION_STATEMENT,quantity_value,FLOAT,27
Data_Store_OLIDS_Alpha,OLIDS_MASKED,MEDICATION_STATEMENT,quantity_unit,TEXT,28
Data_Store_OLIDS_Alpha,OLIDS_MASKED,MEDICATION_STATEMENT,medication_name,TEXT,29
Data_Store_OLIDS_Alpha,OLIDS_MASKED,MEDICATION_STATEMENT,bnf_reference,TEXT,30
Data_Store_OLIDS_Alpha,OLIDS_MASKED,MEDICATION_STATEMENT,age_at_event,NUMBER,31
Data_Store_OLIDS_Alpha,OLIDS_MASKED,MEDICATION_STATEMENT,age_at_event_baby,NUMBER,32
Data_Store_OLIDS_Alpha,OLIDS_MASKED,MEDICATION_STATEMENT,age_at_event_neonate,NUMBER,33
Data_Store_OLIDS_Alpha,OLIDS_MASKED,MEDICATION_STATEMENT,issue_method,TEXT,34
Data_Store_OLIDS_Alpha,OLIDS_MASKED,MEDICATION_STATEMENT,date_recorded,TIMESTAMP_NTZ,35
Data_Store_OLIDS_Alpha,OLIDS_MASKED,MEDICATION_STATEMENT,is_active,BOOLEAN,36
Data_Store_OLIDS_Alpha,OLIDS_MASKED,MEDICATION_STATEMENT,is_confidential,BOOLEAN,37
Data_Store_OLIDS_Alpha,OLIDS_MASKED,MEDICATION_STATEMENT,expiry_date,TIMESTAMP_NTZ,38
Data_Store_OLIDS_Alpha,OLIDS_MASKED,MEDICATION_STATEMENT,lds_start_date_time,TIMESTAMP_NTZ,39
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,LakehouseDateProcessed,TEXT,1
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,LakehouseDateTimeUpdated,TIMESTAMP_NTZ,2
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,lds_record_id,TEXT,3
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,lds_id,TEXT,4
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,id,TEXT,5
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,lds_business_key,TEXT,6
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,lds_dataset_id,TEXT,7
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,lds_datetime_data_acquired,TIMESTAMP_NTZ,8
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,lds_initial_data_received_date,TIMESTAMP_NTZ,9
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,lds_start_date_time,TIMESTAMP_NTZ,10
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,record_owner_organisation_code,TEXT,11
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,patient_id,TEXT,12
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,person_id,TEXT,13
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,encounter_id,TEXT,14
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,practitioner_id,TEXT,15
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,parent_observation_id,TEXT,16
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,clinical_effective_date,TIMESTAMP_NTZ,17
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,date_precision_concept_id,TEXT,18
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,result_value,FLOAT,19
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,result_value_unit_concept_id,TEXT,20
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,result_date,DATE,21
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,result_text,TEXT,22
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,is_problem,BOOLEAN,23
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,is_review,BOOLEAN,24
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,problem_end_date,TIMESTAMP_NTZ,25
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,observation_source_concept_id,TEXT,26
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,age_at_event,NUMBER,27
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,age_at_event_baby,NUMBER,28
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,age_at_event_neonate,NUMBER,29
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,episodicity_concept_id,TEXT,30
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,is_primary,BOOLEAN,31
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,date_recorded,TIMESTAMP_NTZ,32
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,is_problem_deleted,BOOLEAN,33
Data_Store_OLIDS_Alpha,OLIDS_MASKED,OBSERVATION,is_confidential,BOOLEAN,34
Data_Store_OLIDS_Alpha,OLIDS_MASKED,ORGANISATION,LakehouseDateProcessed,TEXT,1
Data_Store_OLIDS_Alpha,OLIDS_MASKED,ORGANISATION,LakehouseDateTimeUpdated,TIMESTAMP_NTZ,2
Data_Store_OLIDS_Alpha,OLIDS_MASKED,ORGANISATION,lds_record_id,TEXT,3
Data_Store_OLIDS_Alpha,OLIDS_MASKED,ORGANISATION,lds_id,TEXT,4
Data_Store_OLIDS_Alpha,OLIDS_MASKED,ORGANISATION,id,TEXT,5
Data_Store_OLIDS_Alpha,OLIDS_MASKED,ORGANISATION,lds_business_key,TEXT,6
Data_Store_OLIDS_Alpha,OLIDS_MASKED,ORGANISATION,lds_datetime_data_acquired,TIMESTAMP_NTZ,7
Data_Store_OLIDS_Alpha,OLIDS_MASKED,ORGANISATION,lds_initial_data_received_date,TIMESTAMP_NTZ,8
Data_Store_OLIDS_Alpha,OLIDS_MASKED,ORGANISATION,lds_dataset_id,TEXT,9
Data_Store_OLIDS_Alpha,OLIDS_MASKED,ORGANISATION,lds_start_date_time,TIMESTAMP_NTZ,10
Data_Store_OLIDS_Alpha,OLIDS_MASKED,ORGANISATION,organisation_code,TEXT,11
Data_Store_OLIDS_Alpha,OLIDS_MASKED,ORGANISATION,assigning_authority_code,TEXT,12
Data_Store_OLIDS_Alpha,OLIDS_MASKED,ORGANISATION,name,TEXT,13
Data_Store_OLIDS_Alpha,OLIDS_MASKED,ORGANISATION,type_code,TEXT,14
Data_Store_OLIDS_Alpha,OLIDS_MASKED,ORGANISATION,type_desc,TEXT,15
Data_Store_OLIDS_Alpha,OLIDS_MASKED,ORGANISATION,postcode,TEXT,16
Data_Store_OLIDS_Alpha,OLIDS_MASKED,ORGANISATION,parent_organisation_id,TEXT,17
Data_Store_OLIDS_Alpha,OLIDS_MASKED,ORGANISATION,open_date,DATE,18
Data_Store_OLIDS_Alpha,OLIDS_MASKED,ORGANISATION,close_date,DATE,19
Data_Store_OLIDS_Alpha,OLIDS_MASKED,ORGANISATION,is_obsolete,BOOLEAN,20
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT,LakehouseDateProcessed,TEXT,1
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT,LakehouseDateTimeUpdated,TIMESTAMP_NTZ,2
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT,lds_record_id,TEXT,3
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT,lds_id,TEXT,4
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT,id,TEXT,5
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT,lds_business_key,TEXT,6
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT,lds_dataset_id,TEXT,7
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT,lds_datetime_data_acquired,TIMESTAMP_NTZ,8
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT,lds_start_date_time,TIMESTAMP_NTZ,9
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT,record_owner_organisation_code,TEXT,10
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT,nhs_number_hash,BINARY,11
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT,sk_patient_id,NUMBER,12
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT,title,TEXT,13
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT,gender_concept_id,TEXT,14
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT,registered_practice_id,TEXT,15
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT,birth_year,NUMBER,16
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT,birth_month,NUMBER,17
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT,death_year,NUMBER,18
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT,death_month,NUMBER,19
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT,is_confidential,BOOLEAN,20
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT,is_dummy_patient,BOOLEAN,21
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT,is_spine_sensitive,BOOLEAN,22
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT,lds_end_date_time,TIMESTAMP_NTZ,23
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_ADDRESS,LakehouseDateProcessed,TEXT,1
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_ADDRESS,LakehouseDateTimeUpdated,TIMESTAMP_NTZ,2
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_ADDRESS,lds_record_id,TEXT,3
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_ADDRESS,lds_id,TEXT,4
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_ADDRESS,id,TEXT,5
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_ADDRESS,lds_business_key,TEXT,6
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_ADDRESS,lds_dataset_id,TEXT,7
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_ADDRESS,lds_datetime_data_acquired,TIMESTAMP_NTZ,8
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_ADDRESS,lds_start_date_time,TIMESTAMP_NTZ,9
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_ADDRESS,record_owner_organisation_code,TEXT,10
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_ADDRESS,patient_id,TEXT,11
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_ADDRESS,address_type_concept_id,TEXT,12
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_ADDRESS,postcode_hash,BINARY,13
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_ADDRESS,start_date,TIMESTAMP_NTZ,14
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_ADDRESS,end_date,TIMESTAMP_NTZ,15
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_ADDRESS,lds_end_date_time,TIMESTAMP_NTZ,16
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_ADDRESS,person_id,TEXT,17
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_CONTACT,LakehouseDateProcessed,TEXT,1
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_CONTACT,LakehouseDateTimeUpdated,TIMESTAMP_NTZ,2
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_CONTACT,lds_record_id,TEXT,3
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_CONTACT,lds_id,TEXT,4
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_CONTACT,id,TEXT,5
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_CONTACT,lds_business_key,TEXT,6
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_CONTACT,lds_datetime_data_acquired,TIMESTAMP_NTZ,7
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_CONTACT,lds_dataset_id,TEXT,8
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_CONTACT,record_owner_organisation_code,TEXT,9
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_CONTACT,person_id,TEXT,10
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_CONTACT,patient_id,TEXT,11
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_CONTACT,lds_start_date_time,TIMESTAMP_NTZ,12
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_CONTACT,description,TEXT,13
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_CONTACT,contact_type_concept_id,TEXT,14
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_CONTACT,start_date,TEXT,15
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_CONTACT,end_date,TEXT,16
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_PERSON,LakehouseDateProcessed,TEXT,1
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_PERSON,LakehouseDateTimeUpdated,TIMESTAMP_NTZ,2
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_PERSON,lds_record_id,TEXT,3
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_PERSON,lds_id,TEXT,4
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_PERSON,id,TEXT,5
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_PERSON,lds_datetime_data_acquired,TIMESTAMP_NTZ,6
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_PERSON,lds_start_date_time,TIMESTAMP_NTZ,7
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_PERSON,lds_end_date_time,TIMESTAMP_NTZ,8
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_PERSON,lds_dataset_id,TEXT,9
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_PERSON,patient_id,TEXT,10
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_PERSON,person_id,TEXT,11
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,LakehouseDateProcessed,TEXT,1
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,LakehouseDateTimeUpdated,TIMESTAMP_NTZ,2
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,lds_record_id,TEXT,3
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,lds_id,TEXT,4
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,id,TEXT,5
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,lds_business_key,TEXT,6
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,lds_dataset_id,TEXT,7
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,record_owner_organisation_code,TEXT,8
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,lds_datetime_data_acquired,TIMESTAMP_NTZ,9
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,lds_start_date_time,TIMESTAMP_NTZ,10
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,person_id,TEXT,11
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,patient_id,TEXT,12
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,organisation_id,TEXT,13
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,practitioner_id,TEXT,14
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,episode_of_care_id,TEXT,15
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,start_date,TIMESTAMP_NTZ,16
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,end_date,TIMESTAMP_NTZ,17
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_UPRN,LakehouseDateProcessed,TEXT,1
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_UPRN,LakehouseDateTimeUpdated,TIMESTAMP_NTZ,2
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_UPRN,lds_record_id,TEXT,3
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_UPRN,lds_id,TEXT,4
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_UPRN,id,TEXT,5
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_UPRN,lds_dataset_id,TEXT,6
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_UPRN,lds_datetime_data_acquired,TIMESTAMP_NTZ,7
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_UPRN,lds_start_date_time,TIMESTAMP_NTZ,8
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_UPRN,registrar_event_id,TEXT,9
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_UPRN,masked_uprn,TEXT,10
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_UPRN,masked_usrn,TEXT,11
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_UPRN,masked_postcode,TEXT,12
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_UPRN,address_format_quality,TEXT,13
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_UPRN,post_code_quality,TEXT,14
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_UPRN,matched_with_assign,TEXT,15
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_UPRN,qualifier,TEXT,16
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_UPRN,uprn_property_classification,TEXT,17
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_UPRN,algorithm,TEXT,18
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_UPRN,match_pattern,TEXT,19
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PATIENT_UPRN,lds_end_date_time,TIMESTAMP_NTZ,20
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PERSON,LakehouseDateProcessed,TEXT,1
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PERSON,LakehouseDateTimeUpdated,TIMESTAMP_NTZ,2
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PERSON,lds_record_id,TEXT,3
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PERSON,lds_id,TEXT,4
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PERSON,id,TEXT,5
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PERSON,lds_dataset_id,TEXT,6
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PERSON,lds_datetime_data_acquired,TIMESTAMP_NTZ,7
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PERSON,lds_start_date_time,TIMESTAMP_NTZ,8
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PERSON,lds_end_date_time,TIMESTAMP_NTZ,9
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PERSON,requesting_patient_record_id,TEXT,10
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PERSON,unique_reference,TEXT,11
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PERSON,requesting_nhs_number_hash,BINARY,12
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PERSON,sk_patient_id_request,NUMBER,13
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PERSON,error_success_code,TEXT,14
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PERSON,matched_nhs_number_hash,BINARY,15
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PERSON,sk_patient_id_matched,NUMBER,16
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PERSON,sensitivity_flag,TEXT,17
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PERSON,matched_algorithm_indicator,TEXT,18
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PERSON,requesting_patient_id,TEXT,19
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER,LakehouseDateProcessed,TEXT,1
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER,LakehouseDateTimeUpdated,TIMESTAMP_NTZ,2
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER,lds_record_id,TEXT,3
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER,lds_id,TEXT,4
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER,id,TEXT,5
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER,lds_business_key,TEXT,6
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER,lds_dataset_id,TEXT,7
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER,lds_datetime_data_acquired,TIMESTAMP_NTZ,8
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER,lds_start_date_time,TIMESTAMP_NTZ,9
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER,record_owner_organisation_code,TEXT,10
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER,gmc_code,TEXT,11
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER,title,TEXT,12
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER,first_name,TEXT,13
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER,last_name,TEXT,14
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER,name,TEXT,15
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER,is_obsolete,BOOLEAN,16
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER,lds_end_date_time,TIMESTAMP_NTZ,17
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER_IN_ROLE,LakehouseDateProcessed,TEXT,1
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER_IN_ROLE,LakehouseDateTimeUpdated,TIMESTAMP_NTZ,2
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER_IN_ROLE,lds_record_id,TEXT,3
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER_IN_ROLE,lds_id,TEXT,4
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER_IN_ROLE,id,TEXT,5
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER_IN_ROLE,lds_business_key,TEXT,6
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER_IN_ROLE,lds_dataset_id,TEXT,7
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER_IN_ROLE,lds_datetime_data_acquired,TIMESTAMP_NTZ,8
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER_IN_ROLE,lds_start_date_time,TIMESTAMP_NTZ,9
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER_IN_ROLE,record_owner_organisation_code,TEXT,10
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER_IN_ROLE,practitioner_id,TEXT,11
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER_IN_ROLE,organisation_id,TEXT,12
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER_IN_ROLE,role_code,TEXT,13
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER_IN_ROLE,role,TEXT,14
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER_IN_ROLE,date_employment_start,TIMESTAMP_NTZ,15
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PRACTITIONER_IN_ROLE,date_employment_end,TIMESTAMP_NTZ,16
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,LakehouseDateProcessed,TEXT,1
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,LakehouseDateTimeUpdated,TIMESTAMP_NTZ,2
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,lds_record_id,TEXT,3
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,lds_id,TEXT,4
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,id,TEXT,5
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,lds_business_key,TEXT,6
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,lds_datetime_data_acquired,TIMESTAMP_NTZ,7
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,lds_dataset_id,TEXT,8
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,lds_start_date_time,TIMESTAMP_NTZ,9
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,record_owner_organisation_code,TEXT,10
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,person_id,TEXT,11
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,patient_id,TEXT,12
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,encounter_id,TEXT,13
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,practitioner_id,TEXT,14
